actual,fitted,residuals
-0.007308128222250434,-0.0004984546288171831,-0.006809673593433251
0.01664948926161936,-0.00022179361983116873,0.016871282881450532
0.009572495535894196,-0.0001995312481137381,0.009772026784007935
-0.0012710356202928533,-0.001368134286302505,9.709866600965161e-05
0.0,-0.0006178758284467934,0.0006178758284467934
-0.022996933407659695,-2.84428353995234e-05,-0.02296849057226017
-0.0026062556152566738,0.0006179983674356067,-0.0032242539826922807
0.006178898719027657,0.001313907562850999,0.004864991156176658
-0.001297708842268811,-0.00014446687548518925,-0.0011532419667836216
-0.001299317582290631,-0.00042011380981447856,-0.0008792037724761524
-0.0037449793020881924,1.3795882698858504e-05,-0.003758775184787051
0.002281235920603691,9.048034727687876e-05,0.002190755573326812
0.0,4.3675628055540075e-05,-4.3675628055540075e-05
-0.006204118971468773,-0.00023457724488494308,-0.0059695417265838305
-0.004925265674220235,9.209557931326993e-05,-0.005017361253533505
-0.0013175848093800843,0.0004120637601103338,-0.0017296485694904182
-0.00893896066515393,0.00022487109196301565,-0.009163831757116945
0.0074546980637276855,0.0002542009748691267,0.007200497088858559
-0.0074546980637277376,0.0001830586550144649,-0.007637756718742203
0.0023251860962075687,-0.00030132779739538084,0.0026265138936029495
-0.0063238865969993075,0.00025757013308961077,-0.006581456730088918
0.011123280533700357,-3.908163324463059e-05,0.011162362166944988
0.0,-8.358069803814964e-05,8.358069803814964e-05
0.006090003577983292,-0.0007476713662043977,0.00683767494418769
0.003603658729745211,-0.0002929210806898576,0.0038965798104350687
-0.0011451893707989402,-0.0005684520983283635,-0.0005767372724705767
-0.004265101947583836,-0.00027545193882430596,-0.00398965000875953
0.0003287072687618727,9.782520632830311e-05,0.0002308820624335696
-0.0037869874247540166,0.0001350053706901579,-0.003921992795444174
-0.007617192877182225,-2.676569830543468e-06,-0.007614516307351682
-0.003830425838319833,0.0003561037154963221,-0.004186529553816155
-0.00016686316427743194,0.00045977564048980046,-0.0006266388047672323
0.007481966108967785,0.00012530143899774609,0.007356664669970039
0.0049570049856991726,-0.0003268304693102384,0.005283835455009411
-0.0013194620174218497,-0.0006916090761155915,-0.0006278529413062582
-0.013960690624721767,-0.00034852741367627136,-0.013612163211045495
-0.014158354284466807,0.00041157608772881096,-0.014569930372195618
0.0023737576079205518,0.0011513229355029535,0.0012224346724175983
0.0037187053491116702,0.0006450548081004269,0.0030736505410112434
0.005048770975898288,-0.0003564053632919539,0.005405176339190241
-0.005217492398202504,-0.0004761050420116759,-0.004741387356190828
0.006224210966999653,-0.00023177736074474718,0.0064559883277444
0.0,5.641272620337298e-06,-5.641272620337298e-06
-0.007744147324861904,-0.00046338374896189266,-0.007280763575900011
0.0025319185357711685,0.00014032485070278975,0.0023915936850683788
-0.002700925135611133,0.00026789228815520027,-0.002968817423766333
-0.002708159073411649,-0.00016453885197538314,-0.002543620221436266
0.0011857322279283863,0.0001393438555458365,0.0010463883723825498
0.007757206402124614,1.7818124709226572e-05,0.007739388277415387
-0.0013447466880369316,-0.0004139398284832026,-0.000930806859553729
-0.006751073837709391,-0.0005102281778589515,-0.00624084565985044
0.001184728792533951,0.0001872588079983391,0.0009974699845356119
-0.00644836885706372,0.00025245544538610696,-0.006700824302449827
-0.00017024389285067535,3.09962767962745e-05,-0.00020124016964694985
0.001361221390372617,0.0002773236669678463,0.0010838977234047707
-0.008195343450141066,-0.0001349501184137927,-0.008060393331727273
0.0013705496102543741,7.54648396285506e-05,0.0012950847706258235
0.007674647610188854,0.00033044544698527254,0.007344202163203582
0.003899922423235593,-0.0004220790732591428,0.004322001496494736
-0.005260067801547189,-0.0006696853773976725,-0.004590382424149516
-0.002896283096863744,-0.00016377760360888438,-0.0027325054932548594
0.0,0.00029373959390306475,-0.00029373959390306475
-0.0027336888793946025,6.586848764929246e-05,-0.002799557367043895
-0.008073552872744723,-1.6588338343325685e-05,-0.008056964534401398
-0.01459366295863213,0.0003092738459646102,-0.01490293680459674
-0.0015763732564322247,0.0008233314277479611,-0.002399704684180186
0.007856884868392007,0.0007940220616704305,0.007062862806721577
-0.016129383278309643,-0.0002567795296532688,-0.015872603748656375
-0.00017674370628340498,-5.2999992364889534e-05,-0.00012374371391851545
0.0012366346282419343,0.000839305838777202,0.00039732878946473226
0.0012351072516504403,-0.00013067124130281297,0.0013657784929532533
-0.006900856267421251,-0.0002126401980721472,-0.006688216069349104
0.006724517758245702,4.22434782438937e-05,0.0066822742800018075
0.011921571737902998,8.765685212297711e-05,0.011833914885780021
-0.001395168877931502,-0.0008657654386670174,-0.0005294034392644846
0.009207043801447079,-0.0007503026384841771,0.009957346439931255
0.003969327824267151,-0.00030957772605559077,0.004278905550322742
0.0012049178186286462,-0.0007607822206231137,0.0019657000392517597
-0.006731713189560502,-0.0003702699314019576,-0.0063614432581585445
-0.00017327519985484456,3.8698261715126934e-05,-0.0002119734615699715
0.0132498098313582,0.00029386075870316795,0.012955949072655033
0.0064747384285648215,-0.0005070907097582067,0.0069818291383230285
0.0013577559888905905,-0.0010738417605618217,0.002431597749452412
-0.012630289449116143,-0.000520442605609844,-0.012109846843506298
-0.010012182361731386,0.00021455572279501463,-0.0102267380845264
-0.0024318127389887575,0.0009442750050872216,-0.003376087744075979
-0.0062805116119598195,0.0005549536942333326,-0.006835465306193152
0.0,0.0002356033956112832,-0.0002356033956112832
-0.006496410945231706,0.00026225154522010595,-0.0067586624904518115
-0.005121473936345407,0.00010124932566899837,-0.005222723262014405
0.0024757600396107487,0.00043516982184785334,0.0020405902177628955
-0.005135076727298429,0.0001174601597977602,-0.0052525368870961885
0.0012419002091659784,-8.504938926415481e-05,0.0013269495984301331
-0.011591758703550226,0.00015689046610143083,-0.011748649169651657
0.0,0.00018875490167908344,-0.00018875490167908344
0.007683450980508669,0.000570457370774709,0.007112993609733959
-0.009119440673168762,-0.00034282328349800537,-0.008776617389670756
-0.011744657285117463,-0.0002624671132719597,-0.011482190171845503
-0.020009796458485777,0.0007948004591257831,-0.02080459691761156
0.011797307962004436,0.0012059793463473811,0.010591328615657055
-0.0025687976428030715,0.0006894889886503096,-0.003258286631453381
-0.017420726746440456,-0.0007063370612052536,-0.0167143896852352
-0.017729597163704328,0.0005924320679265196,-0.018322029231630847
0.0,0.0014639461101164312,-0.0014639461101164312
0.009281208077620994,0.0009266293840722734,0.00835457869354872
0.0026360285094056755,-0.0003928604535808673,0.003028888962986543
0.0,-0.0007233307811978624,0.0007233307811978624
-0.014966652120907607,-0.0002551654684879287,-0.014711486652419678
-0.01383839670499779,0.0003665129875335898,-0.01420490969253138
-0.007186532376716026,0.0011996776206333114,-0.008386209997349337
-0.0070423318925754005,0.0009258888861816058,-0.007968220778757007
0.004114005058133249,0.0005353725716508184,0.0035786324864824303
-0.02273944222230642,0.00017762029809887517,-0.022917062520405294
-0.014504691621485806,0.00037120329446854554,-0.014875894915954351
-0.00733196243898592,0.0016715905249005912,-0.00900355296388651
-0.00020451893328787704,0.0009691076996330407,-0.0011736266329209178
0.018635340050726354,0.0003296710264102915,0.018305669024316063
0.004205550467746601,-0.0006739370316183273,0.004879487499364928
-0.0046069665895631315,-0.0013152936951574682,-0.003291672894405663
-0.047065111813641404,-0.0002019661197290613,-0.046863145693912346
0.03535252055017162,0.0016390818929523155,0.033713438657219305
-0.02363685662453088,0.001521797469396954,-0.025158654093927833
-0.028693984652360033,-0.00141342894708255,-0.027280555705277484
-0.015313596136037349,0.002168034459703283,-0.017481630595740632
0.022564623998804188,0.0020424586407676113,0.020522165358036575
0.02227449740519784,7.977219171832596e-05,0.022194725213479514
0.0029052553710165866,-0.002109173318109788,0.0050144286891263745
0.024763326175492848,-0.001485748479496678,0.026249074654989525
-0.003036719856010394,-0.0010463047642881493,-0.0019904150917222445
-0.019243242658380465,-0.0014440868517982695,-0.017799155806582197
-0.022576168592682327,0.0006766610507528598,-0.023252829643435186
0.019885488724115722,0.0017214854211451114,0.018164003302970612
0.003723654770254949,0.0005851141147818303,0.003138540655473119
0.0176017575704182,-0.0013727468561032963,0.0189745044265215
0.004251430447222567,-0.0008695157909754098,0.0051209462381979765
-0.004454317235688042,-0.001256752870299571,-0.003197564365388471
-0.007740944629393497,-0.00020940902444431024,-0.007531535604949187
0.008755063854318878,0.0003987036802339882,0.00835636017408489
-0.010392374317811965,7.28153752075628e-05,-0.010465189693019529
-0.00905359059075476,-0.00028478699829297723,-0.008768803592461783
-0.024057173715085606,0.0007843909069337956,-0.0248415646220194
0.022195204687561025,0.0011765719548774737,0.02101863273268355
0.002894943929212918,0.000598721532753041,0.002296222396459877
0.010475625902315324,-0.001480824285540961,0.011956450187856285
-0.0016359710870752935,-0.0005982566057246805,-0.001037714481350613
0.0014316331886563415,-0.000658854757807786,0.0020904879464641274
-0.015239248663670853,-5.2100677441876697e-05,-0.015187147986228977
0.004348362884076054,0.0002919738305488624,0.004056389053527192
0.008845011731619475,0.000645938945489603,0.008199072786129871
0.016250596493237374,-0.0006315307492991258,0.016882127242536498
0.014601711010631574,-0.0011243880112307377,0.01572609902186231
-0.026764833718421373,-0.0015024875832049941,-0.025262346135216378
0.0014266729574346632,-0.00011132302664104853,0.0015379959840757117
0.0014246404610708916,0.001406254915744364,1.8385545326527527e-05
-0.00020338199004751384,-0.00022960354980227634,2.62215597547625e-05
-0.021382413103633698,-0.00017850061210184648,-0.021203912491531852
-0.007718762191924488,0.0005792382549190047,-0.008298000446843493
-0.012432994243240562,0.001380327769675508,-0.01381332201291607
-0.014093759553300013,0.0007350773672667902,-0.014828836920566803
-0.004742477760051579,0.0010606494734520461,-0.005803127233503625
0.018412089910007857,0.000864166530027772,0.017547923379980086
0.002965462539186101,-0.0004036127191887908,0.003369075258374892
-0.00021151295232548148,-0.0012635027376190575,0.001051989785293576
-0.010847732945475846,-0.0002676581837391071,-0.010580074761736738
-0.004930922271973988,0.00024979411551186875,-0.005180716387485857
0.012175769499714335,0.0006817047187675112,0.011494064780946825
-0.003189766904652076,-0.00019737382133747179,-0.0029923930833146042
-0.0017054734183626532,-0.0007088517914671458,-0.0009966216268955073
-0.02222067225889865,0.0001363095664843165,-0.022356981825382965
-0.016274799281119447,0.0006926548406818369,-0.016967454121801284
-0.008461441115059316,0.001696921570066808,-0.010158362685126125
0.012886222660871378,0.0011071971326460086,0.011779025528225368
-0.008201348929977866,-1.4751052477566016e-05,-0.0081865978775003
-0.01164106400619782,-0.0005931302304588146,-0.011047933775739005
-0.013374338665103694,0.0007382803609062007,-0.014112619026009894
0.022117816475397154,0.0009921644340436463,0.02112565204135351
0.006895842413268212,-1.8768055608857668e-05,0.00691461046887707
0.03356893302439876,-0.001601630199093853,0.035170563223492615
-0.006451577723023715,-0.0015536404930610542,-0.004897937229962661
-0.006493574549833477,-0.0018481229748057888,-0.004645451575027688
-0.013334959689748948,0.00047553845546113415,-0.013810498145210081
0.011160995988078652,0.0006922280473298247,0.010468767940748826
-0.011381074668406791,0.00032208302043235397,-0.011703157688839146
-0.008399719015710749,-0.0003934373336355679,-0.008006281682075182
0.01125718019628797,0.0008212867180640455,0.010435893478223926
-0.023316258631568384,3.268422006975097e-05,-0.023348942851638136
0.00493049750935807,-2.5243064542377426e-05,0.004955740573900448
0.03233534478541758,0.001096408161038113,0.031238936624379467
0.012689710363901319,-0.00140096124461801,0.014090671608519328
0.01253069733698685,-0.002375989454119056,0.014906686791105905
0.030758916822127943,-0.0012309950698198204,0.03198991189194776
-0.02026119484200427,-0.0017926232764715086,-0.018468571565532763
-0.027097394610526203,-0.0012525832223860348,-0.025844811388140168
0.02060179564147372,0.0019221478989402511,0.01867964774253347
0.0044048123203603885,0.0008250432082098626,0.003579769112150526
-0.0175238741323865,-0.0014356452594536206,-0.01608822887293288
-0.0017054734183626532,0.0001909914340956556,-0.0018964648524583089
0.019020048222153356,0.0009681020392365494,0.018051946182916806
-0.0128517243649201,-0.0005988862507517195,-0.01225283811416838
0.024920137133324284,-0.0008034329578130874,0.025723570091137373
0.010902087415542758,-0.00013685543474064462,0.011038942850283402
-0.007804538924553181,-0.0018897098878827593,-0.005914829036670422
0.0014422521593393776,-0.0004904199963801875,0.0019326721557195651
-0.012847213198795658,0.00030552197210714576,-0.013152735170902805
-0.011325603314106565,0.0002164459327079104,-0.011542049246814476
-0.00021103351276403282,0.0009979954291081264,-0.0012090289418721593
-0.004864081500126991,0.0005616216307341718,-0.005425703130861163
-0.016674193306907278,6.237549137396174e-05,-0.01673656879828124
0.021116275411131463,0.0007022455786625915,0.020414029832468872
0.05021630354824779,0.00020408427273749076,0.0500122192755103
-0.01455748084255647,-0.002900184477218184,-0.011657296365338287
0.007305278422757251,-0.0025602979328648357,0.009865576355622086
0.0,0.0005137745943275872,-0.0005137745943275872
0.011658440806591444,-0.0005261169040827577,0.012184557710674202
-0.004205550467746597,-0.00046730856499969443,-0.003738241902746903
0.001403784404255461,-0.0006470203485084842,0.002050804752763945
-0.0058285374968455395,9.788133115486562e-05,-0.005926418828000405
-0.004241983615557449,-1.1266199489364545e-06,-0.004240856995608513
0.018849538016687557,0.00036887074583754004,0.018480667270850015
-0.004180340235358184,-0.0004463554639211881,-0.0037339847714369955
0.002987725885646452,-0.0010651013205003129,0.004052827206146765
0.0,4.681390448421494e-05,-4.681390448421494e-05
-0.01745452967448133,-0.00027557408031118663,-0.017178955594170143
-0.0058865094300093075,0.00044442617754131405,-0.006330935607550622
-0.00428448790506428,0.0010950161137484823,-0.005379504018812762
-0.015037868501560706,0.00037356590579072885,-0.015411434407351434
0.003108559810669187,0.000617367399884561,0.002491192410784626
0.00144732150551434,0.0006730801528655699,0.00077424135264877
0.007615494750069499,-0.00032791189883217987,0.007943406648901679
-0.007615494750069407,-0.0004246815639456711,-0.007190813186123736
-0.010384348796017056,-0.00030562296113496596,-0.01007872583488209
0.0,0.0006649271711175016,-0.0006649271711175016
-0.015145436218663294,0.000500392702173001,-0.015645828920836297
-0.004673863593932519,0.0003721119927413779,-0.005045975586673896
0.0,0.0009230453710116802,-0.0009230453710116802
0.0,0.0001690195282883736,-0.0001690195282883736
-0.0061946759127566205,-0.00010219963411482521,-0.006092476278641795
-0.0015010123402226002,9.179984979610086e-05,-0.0015928121900187012
-0.010787529422904852,0.00030427799577834556,-0.011091807418683198
-0.00021692753831193776,0.00032273694467874984,-0.0005396644829906876
0.021889233998066297,0.0005305823787666378,0.02135865161929966
0.013703188452413364,-0.0007751196005264375,0.0144783080529398
0.024202257151923888,-0.001801552364605603,0.026003809516529492
0.007533315200288045,-0.0016553258689202149,0.00918864106920826
-0.019457816439832118,-0.0017425518178393424,-0.017715264621992775
0.004539800650328985,7.001338052382136e-05,0.004469787269805164
0.0090183331521721,0.0008847425106656566,0.008133590641506443
-0.0073726020061740645,-0.0006480676020886262,-0.006724534404085439
-0.009085272594919246,-0.0003946348344238621,-0.008690637760495383
-0.016944308576745105,0.0006101490314028255,-0.01755445760814793
0.006309213481938655,0.0009556558895377328,0.005353557592400922
-0.00778709188839856,0.0006834734792105001,-0.00847056536760906
0.0063185152082131804,-0.00022444696600114762,0.006542962174214328
-0.010977531791209087,0.00015179896571041729,-0.011129330756919504
0.0016966912127151137,-0.0001250713070323954,0.0018217625197475091
-0.02358592521078119,0.00048167895594256906,-0.024067604166723756
0.00627228286864803,0.0005379867770846407,0.0057342960915633895
-0.0015104047411490507,0.0010700357466018593,-0.00258044048775091
0.0015104047411490604,-0.0004188717637168,0.0019292765048658604
-0.006272282868647891,-6.185405346969068e-05,-0.006210428815178201
0.012719803389849134,6.583151629494579e-06,0.01271322023821964
-0.003218615194246773,-0.00013657372281807844,-0.0030820414714286945
-0.014285954298426022,-0.0007395180338963327,-0.013546436264529688
-0.0032754405562415564,0.0005319681826644498,-0.0038074087389060062
-0.014540900450637679,0.0008293759817288276,-0.015370276432366506
0.009717423560156766,0.0005432498782331814,0.009174173681923584
0.012883683549546382,0.0004372709844997403,0.012446412565046642
0.009501188195602132,-0.0010695710524110827,0.010570759248013215
-0.0032289053269542773,-0.0011473755823873887,-0.0020815297445668885
0.0017233733417033987,-0.0005524230776894521,0.002275796419392851
-0.024181564722129994,3.1199079117655905e-05,-0.02421276380124765
0.008125701852713297,0.0005550921637580059,0.007570609688955291
-0.004823476890481015,0.0010465562849814854,-0.0058700331754625
-0.014834853957412564,-0.00042266771014667004,-0.014412186247265894
0.004895495538194675,0.0006422865044409317,0.004253209033753744
0.009939358419217902,0.0006053377399721172,0.009334020679245785
-0.01305184170417927,-0.0006975520550742457,-0.012354289649105024
-0.01842754497197372,-0.00027022341752268645,-0.018157321554451034
0.013292978486207625,0.0012322822412588154,0.01206069624494881
-0.004936028842487122,0.0005508325642096915,-0.005486861406696813
0.001573203909230296,-0.0007189942840573948,0.002292198193287691
-0.004952697026475279,0.00013496445458645754,-0.005087661481061737
0.008315521959732286,-3.838665914967787e-05,0.008353908618881963
0.003128480599278244,-7.52183741194871e-05,0.0032036989733977314
-0.01823755426230874,-0.0006827152653309068,-0.017554838996977833
-0.011885864676992187,0.00028740597462314046,-0.012173270651615328
-0.003224309320371886,0.0013283367699532705,-0.004552646090325157
0.004832573778170004,0.0006885001377880271,0.0041440736403819765
0.04335318881698662,-6.643886289950968e-05,0.04341962767988613
-0.006616639380233579,-0.0017403261152830916,-0.004876313264950487
-0.02668617964855963,-0.002410723316572747,-0.024275456331986883
-0.02392020450410308,0.0011174912832685813,-0.02503769578737166
0.005107936893573906,0.002195482216527995,0.002912454677045911
-0.10979623011533772,0.0011258975829538172,-0.11092212769829153
0.014879722379936752,0.0030398954506641175,0.011839826929272634
-0.032085565328109404,0.005803164575649847,-0.03788872990375925
0.005768257820237929,3.917433417130562e-05,0.005729083486066624
-0.00419178824238008,0.0015790451307538696,-0.0057708333731339495
0.009406918896049212,-0.0003056505033271796,0.009712569399376392
-0.007832930663269287,-0.00015355249578070045,-0.007679378167488586
-0.011600485737115215,-0.00040276786427208007,-0.011197717872843136
-0.009592403500128218,0.0007156306591911149,-0.010308034159319333
0.009327205902652843,0.0008713703585547823,0.00845583554409806
-0.00026526794589782753,0.0001623356484823394,-0.00042760359438016697
-0.0058542142425599165,-0.0006351397000118057,-0.005219074542548111
-0.009923627310634921,9.653077375949663e-05,-0.010020158084394418
0.003766466367145107,0.0005482935253185245,0.0032181728418265824
-0.0024196982027885915,0.0003557026164481527,-0.0027754008192367443
0.0,-0.00024498552544861916,0.00024498552544861916
0.017345346996749306,3.821279056115314e-05,0.01730713420618815
0.007642689439797353,-0.0006454061574287919,0.008288095597226146
0.01898378538306551,-0.0013480781526743802,0.02033186353573989
-0.005942402732450885,-0.0011402142089037947,-0.00480218852354709
-0.017514475173498707,-0.0010177088034792332,-0.016496766370019473
-0.005818602578926772,0.0007911345916808074,-0.006609737170607579
0.0037066336186321637,0.0010963680372811742,0.0026102655813509896
-0.0058308768322619005,0.00011936633750097488,-0.005950243169762876
0.007415255842161054,-0.00013468516510255595,0.00754994100726361
0.005787986269507016,3.935186814620355e-06,0.005784051082692396
0.005493776668978365,-0.0007137619033663785,0.006207538572344743
-0.011545630870153693,-0.0006101194393799876,-0.010935511430773705
-0.017841014137053416,-5.9421403032643133e-05,-0.017781592734020774
-0.0005374509844718286,0.001126510019977516,-0.0016639610044493446
-0.017901206014409907,0.0009499262119412655,-0.018851132226351174
-0.014333223737327556,0.0004896024888392924,-0.014822826226166848
-0.027013447756665827,0.001385463118163607,-0.028398910874829434
-0.000285245330259695,0.0015755252826832014,-0.0018607706129428964
0.024518599426635326,0.001474294086040514,0.023044305340594814
-0.012606996130951124,-0.0008534993786998398,-0.011753496752251284
-0.01677367444685592,-0.001130172021409268,-0.01564350242544665
-0.0031586295089794936,0.0011546738603207974,-0.004313303369300291
0.03226088507495386,0.0009700774580775085,0.03129080761687635
0.00831950745353965,-0.0009292262384107305,0.009248733691950381
0.002206869034476874,-0.002234806417165827,0.004441675451642701
0.018835006546117607,-0.0006540843080270099,0.019489090854144617
0.04649546310770353,-0.0008201202045116022,0.04731558331221513
0.06205095152485615,-0.0026512789030999555,0.0647022304279561
0.046916906773637725,-0.004743538052434071,0.051660444826071794
-0.03894296318964672,-0.0051722510531399335,-0.033770712136506786
0.005998726666547746,-0.0016051541957451427,0.0076038808622928885
0.03201783839113865,0.0019697547611840687,0.03004808362995458
0.010372358995820759,-0.0014530060177030443,0.011825365013523803
0.006855541810574071,-0.0022849921084346454,0.009140533919008716
-0.016533104565729626,-0.0009187921240247775,-0.015614312441704848
-0.0016220533819706223,1.7750236544320045e-05,-0.0016398036185149424
-0.05456972953592792,0.0009079962949790048,-0.055477725830906925
-0.006881411949140782,0.001700893767979625,-0.008582305717120407
-0.014156432532614567,0.0032799278230316144,-0.01743636035564618
-0.01056077628042031,0.000740459998473326,-0.011301236278893635
0.06649567038350183,0.0010500157974596633,0.06544565458604217
0.02706644421354008,-0.0015718230988517015,0.02863826731239178
0.023434166515134365,-0.00480851364029706,0.028242680155431424
-0.0063162577179420535,-0.0024067265032064102,-0.003909531214735643
-0.018269501128361003,-0.0012642514585158452,-0.01700524966984516
